valiation_id,product_id,valiation_name,extension,r,g,b,hex_color_code,is_active
1079357,10051660,"No.124 ロゼ ルル",jpg,183,135,111,#B7876F,1
1114391,10051660,"No.153 ロゼ ダンテル",jpg,192,147,119,#C09377,1
807312,10051660,"NO.53 レッド イン レベリオ…(生産終了)",jpg,175,124,97,#AF7C61,0
807306,10051660,"No.60 ローズマルソー(生産終了)",jpg,210,158,132,#D29E84,0
1057492,10051660,"<コレクター>No.49 ローズ …(生産終了)",jpg,206,152,131,#CE9883,0
1082720,10051660,"No.149 NU VOLUPTE…",jpg,160,116,88,#A07458,1
1057493,10051660,"<コレクター>No.76 レッド …(生産終了)",jpg,152,105,80,#986950,0
807307,10051660,"No.59 フューシャジャンプスー…(生産終了)",jpg,191,129,107,#BF816B,0
807313,10051660,"No 52 トラペーズピンク",jpg,193,147,116,#C19374,1
1114390,10051660,"No.152 ピンク ブロデリー",jpg,176,129,101,#B08165,1
1079356,10051660,"No.123 ヌード トランスパレ…",jpg,198,162,131,#C6A283,1
1079354,10051660,"No.122 バーント ゼリージュ",jpg,180,141,115,#B48D73,1
1079368,10051660,"No.135 コライユ タンジェ",jpg,177,118,92,#B1765C,1
807305,10051660,"No4 ルージュインデンジャー",jpg,201,149,125,#C9957D,1
1089312,10051660,"＜コレクター＞No.108 モーヴ…(生産終了)",jpg,192,142,141,#C08E8D,0
807311,10051660,"NO.54 ロゼ アンソレン(生産終了)",jpg,212,163,136,#D4A388,0
807339,10051660,"No.26 コーラルイントレピッド(生産終了)",jpg,188,131,108,#BC836C,0
1072177,10051660,"<コレクター>No.140 ローズ…(生産終了)",jpg,158,125,111,#9E7D6F,0
1057490,10051660,"<コレクター>No.12 コライユ…(生産終了)",jpg,194,119,94,#C2775E,0
1072176,10051660,"<コレクター>No.139 バーガ…(生産終了)",jpg,169,141,122,#A98D7A,0
807338,10051660,"No.27 ピンクインジャングル(生産終了)",jpg,178,119,96,#B27760,0
807310,10051660,"NO.55 レッド イン ゴールド(生産終了)",jpg,195,150,121,#C39679,0
807304,10051660,"No.57 ルージュスペンサー",jpg,210,153,129,#D29981,1
1114393,10051660,"No.155 バーガンディ ボディ",jpg,199,162,133,#C7A285,1
972374,10051660,"No.74 コーラルインクレーズ(生産終了)",jpg,170,119,88,#AA7758,0
1168832,10251359,"03キュンなベージュ",jpg,175,97,83,#AF6153,1
1168831,10251359,"02キュンなピンク",jpg,208,103,117,#D06775,1
1168830,10251359,"01キュンなローズ",jpg,180,107,110,#B46B6E,1
1124739,2891699,"212 キャラクテール",jpg,182,152,126,#B6987E,1
622433,2891699,"114 プレシユーズ(生産終了)",jpg,159,132,109,#9F846D,0
622427,2891699,"132 アンピュルジヴ(生産終了)",jpg,174,143,126,#AE8F7E,0
1103783,2891699,"157 レジャンデール",jpg,184,145,123,#B8917B,1
622426,2891699,"135 エニグマティック(生産終了)",jpg,200,152,126,#C8987E,0
622432,2891699,"122 ファルーシュ(生産終了)",jpg,165,127,103,#A57F67,0
1124738,2891699,"211 スブティル",jpg,180,145,124,#B4917C,1
622424,2891699,"138 フーグゥーズ(生産終了)",jpg,201,155,134,#C99B86,0
622430,2891699,"126 エキヴォック(生産終了)",jpg,187,148,123,#BB947B,0
622418,2891699,"146 クラカート(生産終了)",jpg,187,142,122,#BB8E7A,0
1103780,2891699,"147 アンブレマティック",jpg,179,119,101,#B37765,1
622419,2891699,"142 シャルムーズ(生産終了)",jpg,181,156,131,#B59C83,0
622431,2891699,"125 アンデシーズ(生産終了)",jpg,162,124,100,#A27C64,0
622425,2891699,"217 ラディユーズ(生産終了)",jpg,177,151,129,#B19781,0
622409,2891699,"165 エブルイサント(生産終了)",jpg,199,135,119,#C78777,0
622421,2891699,"145 レヨナント(生産終了)",jpg,196,155,137,#C49B89,0
622435,2891699,"207 フェイマス(生産終了)",jpg,173,115,99,#AD7363,0
1103784,2891699,"99 ピラート(既存色限定パッケー…",jpg,170,121,100,#AA7964,1
1033479,2891699,"857 ルージュ ノーブル",jpg,193,158,131,#C19E83,1
1033478,2891699,"847 ルージュ マジェストゥー",jpg,172,117,104,#AC7568,1
1103785,2891699,"176 アンデパンダント(既存色限…",jpg,182,128,107,#B6806B,1
622434,2891699,"112 ファンタスク",jpg,163,132,110,#A3846E,1
622420,2891699,"139 フルリ(生産終了)",jpg,187,129,115,#BB8173,0
622408,2891699,"166 アンデモダーブル",jpg,211,148,134,#D39486,1
1043572,2891699,"191 ルージュ ブリュラン",jpg,189,137,113,#BD8971,1
622436,2891699,"197 アンニヴレ(生産終了)",jpg,197,163,145,#C5A391,0
622422,2891699,"144 コンキーズ(生産終了)",jpg,215,157,127,#D79D7F,0
1068668,2891699,"127 ルージュ ドー",jpg,188,115,101,#BC7365,1
1103786,2891699,"191 ルージュ ブリュラン(既存…",jpg,180,133,111,#B4856F,1
1068669,2891699,"137 プールプル ドー",jpg,177,139,116,#B18B74,1
622423,2891699,"136 メロディユーズ",jpg,207,139,121,#CF8B79,1
622437,2891699,"109 ルージュ ヌワール(生産終了)",jpg,184,157,131,#B89D83,0
622450,2891699,"90 パンパント(生産終了)",jpg,196,142,116,#C48E74,0
622444,2891699,"96 エクサントリック",jpg,194,137,106,#C2896A,1
622478,2891699,"9 ラヴァー(生産終了)",jpg,197,161,138,#C5A18A,0
622479,2891699,"5 デザイアブル(生産終了)",jpg,193,159,145,#C19F91,0
622445,2891699,"95 アンジュエ(生産終了)",jpg,213,171,145,#D5AB91,0
622451,2891699,"89 グラシル(生産終了)",jpg,191,159,137,#BF9F89,0
622447,2891699,"93 エグザルテ(生産終了)",jpg,215,159,137,#D79F89,0
622453,2891699,"86 デザンヴォルト(生産終了)",jpg,182,146,124,#B6927C,0
971942,2891699,"182	ヴィブランテ(生産終了)",jpg,202,121,92,#CA795C,0
622452,2891699,"88 エヴァネサント(生産終了)",jpg,204,163,134,#CCA386,0
622446,2891699,"94 エクスタティック(生産終了)",jpg,193,132,121,#C18479,0
622442,2891699,"99 ピラート",jpg,174,109,87,#AE6D57,1
622456,2891699,"82 アンコグニート(生産終了)",jpg,186,149,127,#BA957F,0
622457,2891699,"81 アンスシヤント(生産終了)",jpg,183,153,127,#B7997F,0
622443,2891699,"98 コロマンデル(生産終了)",jpg,169,100,81,#A96451,0
622480,2891699,"4 イマジナシオン(生産終了)",jpg,198,139,131,#C68B83,0
622469,2891699,"42 アドミラブル(生産終了)",jpg,203,148,136,#CB9488,0
622455,2891699,"84 フランボワイヤント(生産終了)",jpg,180,122,111,#B47A6F,0
622441,2891699,"102 パルピタント(生産終了)",jpg,178,120,106,#B2786A,0
971944,2891699,"184 インカンテーヴォレ",jpg,191,120,115,#BF7873,1
622440,2891699,"104 パシオン(生産終了)",jpg,189,126,106,#BD7E6A,0
622454,2891699,"85 コケット(生産終了)",jpg,217,156,139,#D99C8B,0
622468,2891699,"56 エクスキーズ",jpg,202,148,135,#CA9487,1
969727,2891699,"178 ニュー プロディジアス(生産終了)",jpg,188,145,121,#BC9179,0
622471,2891699,"39 プレシャス(生産終了)",jpg,162,123,115,#A27B73,0
622465,2891699,"66 コンフィダンシエル(生産終了)",jpg,167,125,110,#A77D6E,0
622459,2891699,"78 アンスタンクティヴ(生産終了)",jpg,196,165,146,#C4A592,0
622458,2891699,"80 デリシユーズ(生産終了)",jpg,181,134,111,#B5866F,0
622464,2891699,"67 エクセシヴ(生産終了)",jpg,202,150,128,#CA9680,0
622470,2891699,"40 プロディジアス(生産終了)",jpg,206,167,143,#CEA78F,0
969726,2891699,"179 ルミナス(生産終了)",jpg,211,145,126,#D3917E,0
622466,2891699,"65 アンソラント(生産終了)",jpg,213,151,139,#D5978B,0
622472,2891699,"33 ファビュラス(生産終了)",jpg,193,155,128,#C19B80,0
1086284,2891699,"192 プロフォンドゥール(生産終了)",jpg,194,153,131,#C29983,0
622473,2891699,"28 ロマンティック(生産終了)",jpg,180,122,121,#B47A79,0
622467,2891699,"62 アルダーン(生産終了)",jpg,191,157,139,#BF9D8B,0
622463,2891699,"68 エモティヴ(生産終了)",jpg,193,153,127,#C1997F,0
622477,2891699,"10 アティテュード(生産終了)",jpg,201,169,147,#C9A993,0
622476,2891699,"14 パシオン(生産終了)",jpg,167,109,100,#A76D64,0
622462,2891699,"70 アドラーブル(生産終了)",jpg,196,132,125,#C4847D,0
622448,2891699,"92 スクレット",jpg,180,140,123,#B48C7B,1
622474,2891699,"23 ディスクリート(生産終了)",jpg,184,143,122,#B88F7A,0
622460,2891699,"75 アミュージング(生産終了)",jpg,185,134,122,#B9867A,0
622461,2891699,"74 コメディア(生産終了)",jpg,191,144,129,#BF9081,0
622475,2891699,"17 エモシオン(生産終了)",jpg,180,130,116,#B48274,0
622449,2891699,"91 セデュイサント(生産終了)",jpg,204,149,131,#CC9583,0
1124730,2891699,"194 サンシビリテ",jpg,175,144,124,#AF907C,1
622412,2891699,"109 ルージュ ヌワール(生産終了)",jpg,186,157,127,#BA9D7F,0
622406,2891699,"169 ルージュ タンタシオン(生産終了)",jpg,189,134,106,#BD866A,0
1033476,2891699,"827 ルージュ マニフィーク",jpg,190,146,121,#BE9279,1
1033477,2891699,"837 ルージュ スペクタキュレー…",jpg,195,127,111,#C37F6F,1
622407,2891699,"168 ルージュ アンジェニュ",jpg,203,165,130,#CBA582,1
622413,2891699,"♯162 ポンシーヴ(生産終了)",jpg,199,160,131,#C7A083,0
1124731,2891699,"195 ミーズ ア ニュ",jpg,195,167,142,#C3A78E,1
1124733,2891699,"198 ニュアンス",jpg,189,157,135,#BD9D87,1
622405,2891699,"172 ルージュ ルベル(生産終了)",jpg,197,124,103,#C57C67,0
622411,2891699,"237 ヴァポルーズ(生産終了)",jpg,184,138,115,#B88A73,0
622439,2891699,"105 イニミタブル(生産終了)",jpg,162,99,86,#A26356,0
1068667,2891699,"117 オー キュイヴレ",jpg,175,130,109,#AF826D,1
1033475,2891699,"817 ルージュ スプランディッド",jpg,196,149,126,#C4957E,1
1033474,2891699,"807 ルージュ デリシュー",jpg,187,153,131,#BB9983,1
1068666,2891699,"107 オー ベージュ",jpg,187,155,128,#BB9B80,1
622438,2891699,"108 デテルミネ(生産終了)",jpg,173,138,117,#AD8A75,0
622410,2891699,"164  アンスピレ(生産終了)",jpg,186,148,113,#BA9471,0
622404,2891699,"174 ルージュ アンジェリック(生産終了)",jpg,189,144,118,#BD9076,0
1124732,2891699,"196 ア ドゥミ モ",jpg,173,138,114,#AD8A72,1
1124736,2891699,"206 イリュージョン",jpg,184,156,132,#B89C84,1
622428,2891699,"131 エトナント(生産終了)",jpg,161,117,95,#A1755F,0
622400,2891699,"176 アンデパンダント",jpg,205,138,114,#CD8A72,1
622414,2891699,"158 ヴィルヴォルタント(生産終了)",jpg,201,152,130,#C99882,0
622415,2891699,"152 アンセジサーブル",jpg,220,128,111,#DC806F,1
622401,2891699,"175 アルダント",jpg,191,147,116,#BF9374,1
622429,2891699,"129 シュルプルナント(生産終了)",jpg,203,153,130,#CB9982,0
1124737,2891699,"209 アルタ エゴ",jpg,198,170,145,#C6AA91,1
1124735,2891699,"204 サンサスィオン",jpg,182,157,134,#B69D86,1
622417,2891699,"227 ヴォラージュ(生産終了)",jpg,163,129,102,#A38166,0
622403,2891699,"247 ウルトラベリー",jpg,183,147,130,#B79382,1
622402,2891699,"257 ウルトラローズ",jpg,181,130,106,#B5826A,1
622416,2891699,"154 バディン(生産終了)",jpg,204,169,141,#CCA98D,0
1124734,2891699,"199 イナタンデュ",jpg,169,138,118,#A98A76,1
1028842,10172392,"2915",jpg,238,152,139,#EE988B,1
1028856,10172392,"2951",jpg,210,164,155,#D2A49B,1
1079167,10172392,"00118",jpg,226,151,155,#E2979B,1
1028857,10172392,"2950",jpg,169,117,120,#A97578,1
1028843,10172392,"2914",jpg,205,106,104,#CD6A68,1
1028855,10172392,"2952",jpg,226,173,154,#E2AD9A,1
1028841,10172392,"2916",jpg,223,184,166,#DFB8A6,1
1079164,10172392,"00116",jpg,199,137,136,#C78988,1
1028840,10172392,"2917",jpg,225,188,189,#E1BCBD,1
1028854,10172392,"2953",jpg,250,160,136,#FAA088,1
1028850,10172392,"2957",jpg,249,137,149,#F98995,1
1028844,10172392,"2913",jpg,226,174,172,#E2AEAC,1
1079160,10172392,"00114",jpg,182,84,81,#B65451,1
1028845,10172392,"2912",jpg,194,144,145,#C29091,1
1028851,10172392,"2956",jpg,232,135,130,#E88782,1
1028847,10172392,"2910",jpg,189,136,124,#BD887C,1
1028853,10172392,"2954",jpg,238,184,179,#EEB8B3,1
1028852,10172392,"2955",jpg,209,147,153,#D19399,1
1028846,10172392,"2911",jpg,200,159,163,#C89FA3,1
1028809,10172392,"2991",jpg,143,97,90,#8F615A,1
1028821,10172392,"2977",jpg,223,148,156,#DF949C,1
1028835,10172392,"2925",jpg,191,135,111,#BF876F,1
1066346,10172392,"00003",jpg,187,129,132,#BB8184,1
1028834,10172392,"2926",jpg,224,172,168,#E0ACA8,1
1028820,10172392,"2978",jpg,198,154,144,#C69A90,1
1028808,10172392,"2992",jpg,164,143,135,#A48F87,1
1028836,10172392,"2924",jpg,246,112,112,#F67070,1
1028822,10172392,"2976",jpg,213,152,149,#D59895,1
1066344,10172392,"00001",jpg,181,131,135,#B58387,1
1066345,10172392,"00002",jpg,182,130,123,#B6827B,1
1028823,10172392,"2975",jpg,194,135,136,#C28788,1
1028837,10172392,"2923",jpg,234,186,186,#EABABA,1
1028833,10172392,"2927",jpg,163,88,99,#A35863,1
1028827,10172392,"2971",jpg,172,116,118,#AC7476,1
1028826,10172392,"2972",jpg,151,96,90,#97605A,1
1028832,10172392,"2928",jpg,210,124,138,#D27C8A,1
1028824,10172392,"2974",jpg,213,120,116,#D57874,1
1028830,10172392,"2930",jpg,111,81,92,#6F515C,1
1028818,10172392,"2980",jpg,217,165,162,#D9A5A2,1
1028819,10172392,"2979",jpg,232,189,196,#E8BDC4,1
1028831,10172392,"2929",jpg,208,155,171,#D09BAB,1
1028825,10172392,"2973",jpg,234,172,194,#EAACC2,1
1028828,10172392,"2970",jpg,176,104,106,#B0686A,1
1028814,10172392,"2984",jpg,155,110,112,#9B6E70,1
1028815,10172392,"2983",jpg,229,97,103,#E56167,1
1028829,10172392,"2931",jpg,150,137,140,#96898C,1
1028817,10172392,"2981",jpg,224,176,182,#E0B0B6,1
1028816,10172392,"2982",jpg,207,176,175,#CFB0AF,1
1028812,10172392,"2986",jpg,222,182,192,#DEB6C0,1
1028813,10172392,"2985",jpg,159,92,100,#9F5C64,1
1028811,10172392,"2987",jpg,184,141,163,#B88DA3,1
1028839,10172392,"2921",jpg,124,71,78,#7C474E,1
1028838,10172392,"2922",jpg,183,158,153,#B79E99,1
1028810,10172392,"2990",jpg,131,112,128,#837080,1
1028863,10172392,"2944",jpg,212,160,156,#D4A09C,1
1028862,10172392,"2945",jpg,206,167,163,#CEA7A3,1
1028848,10172392,"2959",jpg,246,183,173,#F6B7AD,1
1028860,10172392,"2947",jpg,236,183,160,#ECB7A0,1
1028861,10172392,"2946",jpg,202,154,165,#CA9AA5,1
1028849,10172392,"2958",jpg,210,165,158,#D2A59E,1
1028865,10172392,"2942",jpg,226,149,125,#E2957D,1
1028859,10172392,"2948",jpg,249,164,195,#F9A4C3,1
1079169,10172392,"01294",jpg,170,108,111,#AA6C6F,1
1028858,10172392,"2949",jpg,182,136,151,#B68897,1
1028864,10172392,"2943",jpg,216,181,176,#D8B5B0,1
1028866,10172392,"2941",jpg,211,155,154,#D39B9A,1
1028867,10172392,"2940",jpg,216,152,153,#D89899,1
1177549,10221879,"760 ベアゼラニウム",jpg,237,143,139,#ED8F8B,1
1177548,10221879,"757 ベアラズベリー",jpg,220,138,155,#DC8A9B,1
1116374,10221879,"01 ベアピンク",jpg,237,217,209,#EDD9D1,1
1177552,10221879,"753 ベアハニー",jpg,240,187,153,#F0BB99,1
1177553,10221879,"758 ベアグアバ",jpg,244,95,107,#F45F6B,1
1177551,10221879,"751 ベアココア",jpg,209,152,132,#D19884,1
1177550,10221879,"759 ベアプラム",jpg,203,109,126,#CB6D7E,1
1177554,10221879,"755 ベアローズ",jpg,238,176,176,#EEB0B0,1
1177555,10221879,"756 ベアピーチ",jpg,253,172,154,#FDAC9A,1
1177557,10221879,"784 ベアブロッサム",jpg,247,175,187,#F7AFBB,1
1177556,10221879,"750 ベアライラック",jpg,229,184,223,#E5B8DF,1
1090120,10207587,"[TP002]ドーンレイ",jpg,169,146,134,#A99286,1
1090121,10207587,"[TP003]テンダールーム",jpg,165,141,133,#A58D85,1
1090123,10207587,"[LT001]ライト",jpg,173,158,149,#AD9E95,1
1090122,10207587,"[TP004]レアスリップ",jpg,160,135,132,#A08784,1
1090119,10207587,"[TP001]クリア",jpg,163,147,138,#A3938A,1
1090124,10207587,"[LT002]ソフトグレイザー",jpg,164,143,136,#A48F88,1
1120794,10224359,"EXL4 Time to Shre…",jpg,154,100,80,#9A6450,1
1120791,10224359,"EXL1 That's Life",jpg,123,51,57,#7B3339,1
1120792,10224359,"EXL2 Piece of Cak…",jpg,177,121,79,#B1794F,1
1120793,10224359,"EXL3 Be the Chang…",jpg,100,120,166,#6478A6,1
1153170,10173075,"No.50 ブラン・アカジュー",jpg,178,90,68,#B25A44,1
1153167,10173075,"No.09 ベージュ・サブル",jpg,226,170,151,#E2AA97,1
1154097,10173075,"No.36 ランテルディ(生産終了)",jpg,195,99,91,#C3635B,0
1073010,10173075,"No.37(限定)(生産終了)",jpg,203,88,85,#CB5855,0
1072286,10173075,"No.37 ルージュ・グレネ(レフ…(生産終了)",jpg,213,120,120,#D57878,0
1098070,10173075,"No.34 ルージュ・サフラン",jpg,207,128,112,#CF8070,1
1072278,10173075,"No.26(限定)(生産終了)",jpg,209,113,133,#D17185,0
1030067,10173075,"No.37 ルージュ・グレネ",jpg,197,78,78,#C54E4E,1
1030066,10173075,"No.42 ヴァイオレット・ベロア(生産終了)",jpg,186,95,109,#BA5F6D,0
1030070,10173075,"No.14 ローズ・ボワゼ(生産終了)",jpg,166,89,114,#A65972,0
1106892,10173075,"No.37 ルージュ・グレネ(限定…(生産終了)",jpg,220,142,142,#DC8E8E,0
1030071,10173075,"No.10 ベージュ・ニュ",jpg,182,123,118,#B67B76,1
1030068,10173075,"No.33 オレンジ・サブル",jpg,237,132,123,#ED847B,1
1072273,10173075,"No.13(生産終了)",jpg,209,97,119,#D16177,0
1099826,10173075,"No.37 ルージュ・グレネ(限定…(生産終了)",jpg,197,164,138,#C5A48A,0
1072272,10173075,"No.12",jpg,231,180,184,#E7B4B8,1
1030069,10173075,"No.25 フューシャ・ビブラン(生産終了)",jpg,227,102,124,#E3667C,0
1072275,10173075,"No.35",jpg,197,107,90,#C56B5A,1
1098069,10173075,"No.28 ローズ・フュメ",jpg,173,111,111,#AD6F6F,1
1098068,10173075,"No.19 ルージュ・サンタル",jpg,172,86,84,#AC5654,1
1072274,10173075,"No.27",jpg,201,111,115,#C96F73,1
1072276,10173075,"No.36",jpg,228,153,143,#E4998F,1
1079082,10173075,"イメージ",jpg,128,111,113,#806F71,1
1072277,10173075,"No.38",jpg,182,105,105,#B66969,1
1153169,10173075,"No.15 ヌード・アンブレ",jpg,228,186,183,#E4BAB7,1
1165809,10249557,"08 CIAO BELLA",jpg,212,170,174,#D4AAAE,1
1165808,10249557,"07 TENDER TRAVELL…",jpg,98,68,73,#624449,1
1165803,10249557,"02 SWEET EXPLORER",jpg,206,177,176,#CEB1B0,1
1165802,10249557,"01 ETERNAL EXPLOR…",jpg,201,124,118,#C97C76,1
1165805,10249557,"04 UNLIMITED TIME",jpg,134,89,79,#86594F,1
1165804,10249557,"03 UNKNOWN PLEASU…",jpg,95,74,59,#5F4A3B,1
1165806,10249557,"05 UNSEEN TREASUR…",jpg,156,114,100,#9C7264,1
1165807,10249557,"06 UNRIVALED SECR…",jpg,111,91,113,#6F5B71,1
1044794,10157489,"580 Alina Red(限定)",jpg,208,137,140,#D0898C,1
998639,10157489,"505	Peep Show",jpg,221,178,174,#DDB2AE,1
1056910,10157489,"528 Torch Song",jpg,158,54,46,#9E362E,1
998648,10157489,"509	Flame",jpg,124,36,35,#7C2423,1
998661,10157489,"520	After Hours",jpg,219,177,198,#DBB1C6,1
998649,10157489,"512	Sling Back",jpg,226,92,106,#E25C6A,1
1056911,10157489,"529 Cocktail Hour",jpg,220,85,102,#DC5566,1
1056913,10157489,"531 Shadow Dancer",jpg,93,54,54,#5D3636,1
1056907,10157489,"525 Sound Check",jpg,133,49,45,#85312D,1
998662,10157489,"521	Nocturnal",jpg,171,127,124,#AB7F7C,1
1056912,10157489,"530 Night Orchid",jpg,208,170,196,#D0AAC4,1
998666,10157489,"524	Dark Fantasy",jpg,101,55,57,#653739,1
998665,10157489,"523	Majo",jpg,121,87,90,#79575A,1
998658,10157489,"519	Fuchsia Fetis…",jpg,231,185,209,#E7B9D1,1
998664,10157489,"522	Velvet Rope",jpg,96,33,32,#602120,1
998641,10157489,"506	Disrobed",jpg,134,64,63,#86403F,1
